Co-rotating                                                         Phase-Corrected Normal Equivalent Width (m)
Longitude                Rev 201        Rev 206         Rev 211        Rev 212        Rev 218        Rev 228        Rev 231       Rev 231        Rev 233        
(degrees)                DRNGMOV        DRLPMOV         DRCLOSE        DRCLOSE        HPLELR         HPLELR         DRCLOSE       FNTHPMOV       FNTHPMOV  
==========================================================================================================================================================
          81.70          39.24          25.56           0.00           0.00           0.00          14.88           0.00          27.85          26.69
          81.80          39.03          38.86           0.00           0.00           0.00          15.07           0.00          29.00          28.51
          81.90          42.15          37.29           0.00           0.00           0.00          14.04           0.00          31.85          28.03
          82.00          40.79          41.13           0.00           0.00           0.00          14.39           0.00          31.14          28.93
          82.10          39.15          21.22           0.00           0.00           0.00          14.66           0.00          25.54          26.69
          82.20          37.98          13.46           0.00           0.00           0.00          15.27           0.00          25.06          27.70
          82.30          38.45          16.66           0.00           0.00           0.00          15.73           0.00          25.89          29.25
          82.40          41.26           9.59           0.00           0.00           0.00          16.03           0.00          26.24          28.97
          82.50          39.93           2.16           0.00           0.00           0.00          16.57           0.00          30.93          28.61
          82.60          38.73           8.79           0.00           0.00           0.00          16.85           0.00          29.59          26.63
          82.70          39.69          21.11           0.00           0.00           0.00          17.77           0.00          26.79          27.64
          82.80          38.88          10.17           0.00           0.00           0.00          18.81           0.00          29.08          29.63
          82.90          39.79          -2.82           0.00           0.00           0.00          19.43           0.00          25.55          29.74
          83.00          40.71           9.47           0.00           0.00           0.00          20.01           0.00          22.46          28.28
          83.10          40.78          35.26           0.00           0.00           0.00          20.74           0.00          23.93          28.02
          83.20          39.19          36.72           0.00           0.00           0.00          21.36           0.00          26.87          27.70
          83.30          39.71          11.17           0.00           0.00           0.00          21.87           0.00          26.84          26.56
          83.40          41.35          25.45           0.00           0.00           0.00          22.21           0.00          25.14          26.85
          83.50          40.21          56.52           0.00           0.00           0.00          22.47           0.00          23.63          26.24
          83.60          36.97          42.53           0.00           0.00           0.00          23.11           0.00          21.32          27.14
          83.70          38.86          27.72           0.00           0.00           0.00          22.98           0.00          25.02          26.75
          83.80          41.16          23.51           0.00           0.00           0.00          23.96           0.00          26.03          26.51
          83.90          41.37          19.84           0.00           0.00           0.00          24.60           0.00          20.81          26.82
          84.00          39.51          25.05           0.00           0.00           0.00          25.23           0.00          18.86          26.36
          84.10          39.09          10.34           0.00           0.00           0.00          25.43           0.00          24.69          27.81
          84.20          38.88           9.18           0.00           0.00           0.00          25.75           0.00          27.11          27.12
          84.30          37.99          16.90           0.00           0.00           0.00          26.16           0.00          21.94          28.02
          84.40          38.46          27.52           0.00           0.00           0.00          26.43           0.00          22.65          28.46
          84.50          37.96          47.63           0.00           0.00           0.00          26.47           0.00          26.21          28.65
          84.60          39.08          26.37           0.00           0.00           0.00          26.87           0.00          20.81          28.08
          84.70          39.39          18.29           0.00           0.00           0.00          27.08           0.00          21.35          27.72
          84.80          38.30          20.67           0.00           0.00           0.00          27.07           0.00          22.14          28.76
          84.90          38.97          15.85           0.00           0.00           0.00          27.45           0.00          23.27          27.36
          85.00          39.50          19.69           0.00           0.00           0.00          27.66           0.00          24.60          27.11
          85.10          39.43          27.27           0.00           0.00           0.00          28.01           0.00          23.01          26.68
          85.20          36.80          19.78           0.00           0.00           0.00          27.79           0.00          23.06          26.40
          85.30          38.15          -4.02           0.00           0.00           0.00          27.95           0.00          23.17          27.79
          85.40          37.14           8.13           0.00           0.00           0.00          28.14           0.00          24.90          27.22
          85.50          37.90          18.25           0.00           0.00           0.00          28.07           0.00          25.93          27.36
          85.60          37.78          25.91           0.00           0.00           0.00          28.16           0.00          23.68          26.99
          85.70          38.79          18.56           0.00           0.00           0.00          28.28           0.00          21.01          27.16
          85.80          37.52           7.57           0.00           0.00           0.00          28.46           0.00          21.34          27.22
          85.90          38.11          14.49           0.00           0.00           0.00          28.56           0.00          19.73          28.14
          86.00          34.88           6.26           0.00           0.00           0.00          28.42           0.00          17.55          28.06
          86.10          37.04          19.47           0.00           0.00           0.00          28.55           0.00          21.26          28.43
          86.20          38.22           7.28           0.00           0.00           0.00          28.46           0.00          18.66          26.82
          86.30          36.78          26.35           0.00           0.00           0.00          28.44           0.00          19.06          27.33
          86.40          36.12          28.40           0.00           0.00           0.00          28.48           0.00          23.28          27.50
          86.50          36.64          32.51           0.00           0.00           0.00          28.53           0.00          22.12          28.48
          86.60          36.78          28.63           0.00           0.00           0.00          28.59           0.00          21.89          29.81
          86.70          37.88           7.95           0.00           0.00           0.00          28.59           0.00          23.62          28.21
          86.80          35.80          28.93           0.00           0.00           0.00          28.34           0.00          23.43          29.61
          86.90          36.68          29.74           0.00           0.00           0.00          28.33           0.00          22.72          28.31
          87.00          36.04          33.87           0.00           0.00           0.00          28.08           0.00          21.60          26.57
          87.10          37.09          18.18           0.00           0.00           0.00          27.83           0.00          23.90          26.67
          87.20          36.73           8.36           0.00           0.00           0.00          27.72           0.00          22.86          28.15
          87.30          39.57          40.06           0.00           0.00           0.00          27.40           0.00          22.01          29.58
          87.40          37.97          28.02           0.00           0.00           0.00          27.47           0.00          20.17          25.64
          87.50          36.43           1.99           0.00           0.00           0.00          27.55           0.00          23.41          26.66
          87.60          36.82          29.18           0.00           0.00           0.00          27.69           0.00          24.82          27.03
          87.70          36.41          33.41           0.00           0.00           0.00          27.88           0.00          22.29          25.24
          87.80          36.11          37.80           0.00           0.00           0.00          27.86           0.00          20.87          27.32
          87.90          34.80          41.35           0.00           0.00           0.00           0.00           0.00          22.35          27.70
          88.00          34.88          25.89           0.00           0.00           0.00           0.00           0.00          21.64          27.27
          88.10          34.61          36.63           0.00           0.00           0.00           0.00           0.00          25.35          26.45
          88.20          34.83          14.64           0.00           0.00           0.00           0.00           0.00          24.87          25.82
          88.30          35.66           4.51           0.00           0.00           0.00           0.00           0.00          21.19          27.26
          88.40          35.62          15.91           0.00           0.00           0.00           0.00           0.00          22.52          29.69
          88.50          33.93           8.38           0.00           0.00           0.00           0.00           0.00          27.56          29.43
          88.60          34.76          13.87           0.00           0.00           0.00           0.00           0.00          30.01          27.85
          88.70          35.65          13.64           0.00           0.00           0.00           0.00           0.00          29.59          28.32
          88.80          37.53           1.64           0.00           0.00           0.00           0.00           0.00          26.65          27.35
          88.90          37.97           5.49           0.00           0.00           0.00           0.00           0.00          25.97          29.38
          89.00          37.96           4.68           0.00           0.00           0.00           0.00           0.00          25.18          30.30
          89.10          36.29           9.42           0.00           0.00           0.00           0.00           0.00          22.63          29.12
          89.20          37.20           1.37           0.00           0.00           0.00           0.00           0.00          25.09          28.50
          89.30          35.82          -4.93           0.00           0.00           0.00           0.00           0.00          22.61          27.07
          89.40          37.58          15.72           0.00           0.00           0.00           0.00           0.00          26.88          26.73
          89.50          35.17          24.69           0.00           0.00           0.00           0.00           0.00          27.05          27.72
          89.60          34.04          11.28           0.00           0.00           0.00           0.00           0.00          25.87          27.49
          89.70          34.81           5.66           0.00           0.00           0.00           0.00           0.00          27.16          26.44
          89.80          33.90          19.31           0.00           0.00           0.00           0.00           0.00          22.69          27.30
          89.90          34.58          11.46           0.00           0.00           0.00           0.00           0.00          23.79          27.81
          90.00          33.87          13.04           0.00           0.00           0.00           0.00           0.00          27.97          28.72
          90.10          34.49          44.09           0.00           0.00           0.00           0.00           0.00          26.63          28.24
          90.20          34.36          38.57           0.00           0.00           0.00           0.00           0.00          29.10          27.86
          90.30          33.55          34.69           0.00           0.00           0.00           0.00           0.00          29.30          27.82
          90.40          35.23          15.36           0.00           0.00           0.00           0.00           0.00          24.99          26.78
          90.50          32.86          17.65           0.00           0.00           0.00           0.00           0.00          26.84          28.43
          90.60          33.79          39.45           0.00           0.00           0.00           0.00           0.00          26.92          27.87
          90.70          31.43          35.08           0.00           0.00           0.00           0.00           0.00          26.22          27.56
          90.80          34.20          16.04           0.00           0.00           0.00           0.00           0.00          28.28          27.24
          90.90          34.39           7.41           0.00           0.00           0.00           0.00           0.00          26.51          26.57
          91.00          34.68          16.54           0.00           0.00           0.00           0.00           0.00          28.99          26.64
          91.10          30.53          23.11           0.00           0.00           0.00           0.00           0.00          28.54          27.76
          91.20          32.58          29.95           0.00           0.00           0.00           0.00           0.00          27.18          27.01
          91.30          34.19          30.33           0.00           0.00           0.00           0.00           0.00          26.00          27.32
          91.40          32.17          29.00           0.00           0.00           0.00           0.00           0.00          27.36          27.14
          91.50          32.98          23.76           0.00           0.00           0.00           0.00           0.00          25.67          28.80
          91.60          32.66          26.84           0.00           0.00           0.00           0.00           0.00          22.44          27.74
          91.70          32.13          22.80           0.00           0.00           0.00           0.00           0.00          23.18          28.44
          91.80          31.68          18.09           0.00           0.00           0.00           0.00           0.00          24.32          27.67
          91.90          31.90          31.47           0.00           0.00           0.00           0.00           0.00          24.50          27.24
          92.00          31.12          26.65           0.00           0.00           0.00           0.00           0.00          25.11          28.48
          92.10          32.10          22.92           0.00           0.00           0.00           0.00           0.00          26.32          27.82
          92.20          30.71          22.79           0.00           0.00           0.00          12.36           0.00          25.16          27.28
          92.30          31.33          30.60           0.00           0.00           0.00          13.06           0.00          22.78          27.79
          92.40          31.76          19.74           0.00           0.00           0.00          13.46           0.00          23.10          27.07
          92.50          33.76          31.64           0.00           0.00           0.00          13.33           0.00          25.72          27.30
          92.60          32.24          33.47           0.00           0.00           0.00          13.27           0.00          28.09          26.50
          92.70          32.04          27.62           0.00           0.00           0.00          13.56           0.00          24.88          26.07
          92.80          32.66          34.83           0.00           0.00           0.00          14.14           0.00          24.93          26.20
          92.90          32.66          29.62           0.00           0.00           0.00          14.17           0.00          24.61          28.07
          93.00          30.73          15.45           0.00           0.00           0.00          14.67           0.00          27.61          28.09
          93.10          32.01           5.62           0.00           0.00           0.00          14.83           0.00          27.20          29.42
          93.20          31.52           7.44           0.00           0.00           0.00          14.89           0.00          24.36          27.63
          93.30          32.07           3.36           0.00           0.00           0.00          15.20           0.00          26.25          27.64
          93.40          30.59           9.59           0.00           0.00           0.00          15.61           0.00          26.53          26.93
          93.50          30.25          31.75           0.00           0.00           0.00          15.92           0.00          26.46          26.90
          93.60          34.49          35.66           0.00           0.00           0.00          17.41           0.00          24.57          28.29
          93.70          34.31          21.54           0.00           0.00           0.00          18.24           0.00          23.13          27.55
          93.80          33.92          30.98           0.00           0.00           0.00          19.12           0.00          25.06          26.91
          93.90          35.35          16.21           0.00           0.00           0.00          19.10           0.00          24.64          27.47
          94.00          35.36          17.24           0.00           0.00           0.00          19.52           0.00          25.27          27.10
          94.10          34.90          17.97           0.00           0.00           0.00          20.03           0.00          22.32          28.78
          94.20          35.46          13.77           0.00           0.00           0.00          20.82           0.00          27.18          27.20
          94.30          34.67          28.54           0.00           0.00           0.00          21.81           0.00          28.29          27.44
          94.40          33.77          36.00           0.00           0.00           0.00          22.44           0.00          29.52          26.47
          94.50          33.94          27.17           0.00           0.00           0.00          22.80           0.00          29.01          27.72
          94.60          34.45          25.42           0.00           0.00           0.00          22.62           0.00          25.55          26.72
          94.70          34.44          14.02           0.00           0.00           0.00          23.25           0.00          23.56          28.90
          94.80          34.15          25.11           0.00           0.00           0.00          23.62           0.00          23.71          27.38
          94.90          35.73          25.32           0.00           0.00           0.00          24.59           0.00          24.90          27.95
          95.00          35.02          25.52           0.00           0.00           0.00          25.11           0.00          24.40          27.20
          95.10          35.83          19.64           0.00           0.00           0.00          25.59           0.00          25.30          26.16
          95.20          37.51          21.34           0.00           0.00           0.00          25.76           0.00          25.41          28.39
          95.30          35.90          15.24           0.00           0.00           0.00          25.90           0.00          24.17          28.67
          95.40          35.47          24.35           0.00           0.00           0.00          26.04           0.00          24.09          27.69
          95.50          33.65          18.17           0.00           0.00           0.00          26.24           0.00          26.40          27.46
          95.60          33.99          29.60           0.00           0.00           0.00          26.52           0.00          28.44          29.37
          95.70          34.38          27.66           0.00           0.00           0.00          26.98           0.00          26.75          28.11
          95.80          35.22          33.90           0.00           0.00           0.00          27.48           0.00          25.94          27.33
          95.90          35.47          32.71           0.00           0.00           0.00          27.63           0.00          28.00          27.20
          96.00          35.81          36.01           0.00           0.00           0.00          27.82           0.00          29.74          28.15
          96.10          36.03          30.69           0.00           0.00           0.00          27.98           0.00          21.50          28.95
          96.20          38.39          27.52           0.00           0.00           0.00          28.22           0.00          17.52          28.39
          96.30          35.90          41.63           0.00           0.00           0.00          28.47           0.00          24.29          28.38
          96.40          36.89          20.96           0.00           0.00           0.00          28.79           0.00          24.89          28.47
          96.50          35.93          21.88           0.00           0.00           0.00          28.84           0.00          23.42          27.45
          96.60          35.60          18.75           0.00           0.00           0.00          28.78           0.00          25.19          27.71
          96.70          37.35          21.99           0.00           0.00           0.00          28.63           0.00          26.67          27.56
          96.80          35.48          29.71           0.00           0.00           0.00          28.65           0.00          28.21          27.18
          96.90          37.53          44.15           0.00           0.00           0.00          28.68           0.00          28.24          27.64
          97.00          38.13          47.20           0.00           0.00           0.00          28.71           0.00          24.43          26.89
          97.10          36.72          30.43           0.00           0.00           0.00          28.83           0.00          23.87          26.13
          97.20          36.00          24.04           0.00           0.00           0.00          28.82           0.00          23.39          26.65
          97.30          35.40          29.45           0.00           0.00           0.00          28.72           0.00          21.35          26.40
          97.40          36.87          27.32           0.00           0.00           0.00          28.55           0.00          22.20          28.24
          97.50          38.38          35.01           0.00           0.00           0.00          28.42           0.00          24.62          27.76
          97.60          37.17          48.88           0.00           0.00           0.00          28.47           0.00          23.38          28.03
          97.70          36.31          41.39           0.00           0.00           0.00          28.52           0.00          24.90          28.49
          97.80          35.90          29.94           0.00           0.00           0.00          28.55           0.00          20.28          28.45
          97.90          38.06          35.48           0.00           0.00           0.00          28.58           0.00          22.36          28.74
          98.00          38.09          57.38           0.00           0.00           0.00          28.31           0.00          24.41          28.09
          98.10          38.48          46.19           0.00           0.00           0.00          28.26           0.00          20.14          28.64
          98.20          39.09          23.54           0.00           0.00           0.00          28.05           0.00          23.83          29.21
          98.30          38.46          10.25           0.00           0.00           0.00          27.62           0.00          25.12          27.74
          98.40          38.72          12.55           0.00           0.00           0.00          27.81           0.00          26.77          28.50
          98.50          38.13          17.68           0.00           0.00           0.00          28.00           0.00          26.21          27.59
          98.60          41.11          20.55           0.00           0.00           0.00          28.21           0.00          26.29          29.54
          98.70          40.77           7.16           0.00           0.00           0.00          28.36           0.00          25.09          28.97
          98.80          37.72          -1.52           0.00           0.00           0.00          28.54           0.00          23.65          27.77
          98.90          38.54         -13.13           0.00           0.00           0.00           0.00           0.00          24.57          27.57
          99.00          38.56          15.44           0.00           0.00           0.00           0.00           0.00          27.20          27.40
          99.10          39.04          27.35           0.00           0.00           0.00           0.00           0.00          27.43          27.85
          99.20          38.05          22.72           0.00           0.00           0.00           0.00           0.00          25.58          29.09
          99.30          40.43          33.14           0.00           0.00           0.00           0.00           0.00          23.32          27.18
          99.40          39.14          38.44           0.00           0.00           0.00           0.00           0.00          24.41          26.50
          99.50          39.59          51.54           0.00           0.00           0.00           0.00           0.00          25.30          26.84
          99.60          38.13          45.55           0.00           0.00           0.00           0.00           0.00          28.73          28.45
          99.70          37.47          48.75           0.00           0.00           0.00           0.00           0.00          27.80          28.43
          99.80          38.07          36.29           0.00           0.00           0.00           0.00           0.00          27.58          27.31
          99.90          38.28          32.22           0.00           0.00           0.00           0.00           0.00          26.14          26.40
         100.00          38.63          49.18           0.00           0.00           0.00           0.00           0.00          26.25          25.99
         100.10          37.08          38.52           0.00           0.00           0.00           0.00           0.00          24.73          28.78
         100.20          39.83          26.36           0.00           0.00           0.00           0.00           0.00          22.38          28.58
         100.30          38.06           4.16           0.00           0.00           0.00           0.00           0.00          21.26          28.63
         100.40          38.85          37.55           0.00           0.00           0.00           0.00           0.00          22.77          30.17
         100.50          37.88          44.63           0.00           0.00           0.00           0.00           0.00          22.63          26.96
         100.60          39.74          42.63           0.00           0.00           0.00           0.00           0.00          24.95          27.04
         100.70          40.30          39.81           0.00           0.00           0.00           0.00           0.00          24.09          27.50
         100.80          37.41          32.94           0.00           0.00           0.00           0.00           0.00          25.97          26.90
         100.90          37.15          44.35           0.00           0.00           0.00           0.00           0.00          24.18          26.99
         101.00          39.27          25.93           0.00           0.00           0.00           0.00           0.00          22.32          28.59
         101.10          40.64          10.40           0.00           0.00           0.00           0.00           0.00          24.14          27.46
         101.20          40.09          23.49           0.00           0.00           0.00           0.00           0.00          23.67          28.49
         101.30          38.68          43.98           0.00           0.00           0.00           0.00           0.00          20.31          28.17
         101.40          38.95          46.02           0.00           0.00           0.00           0.00           0.00          20.11          28.95
         101.50          39.20          36.60           0.00           0.00           0.00           0.00           0.00          22.68          28.20
         101.60          37.40          38.07           0.00           0.00           0.00           0.00           0.00          23.70          28.38
         101.70          37.97          50.81           0.00           0.00           0.00           0.00           0.00          27.40          28.82
         101.80          36.48          40.73           0.00           0.00           0.00           0.00           0.00          28.23          28.99
         101.90          38.63          40.39           0.00           0.00           0.00           0.00           0.00          28.67          30.03
         102.00          38.99          16.58           0.00           0.00           0.00           0.00           0.00          29.89          29.00
         102.10          38.20          16.07           0.00           0.00           0.00           0.00           0.00          28.56          28.19
         102.20          37.61          17.12           0.00           0.00           0.00           0.00           0.00          25.34          27.64
         102.30          37.49          30.71           0.00           0.00           0.00           0.00           0.00          27.59          27.46
         102.40          37.25          13.83           0.00           0.00           0.00           0.00           0.00          30.80          27.88
         102.50          38.64          11.18           0.00           0.00           0.00           0.00           0.00          29.24          29.94
         102.60          37.51          18.99           0.00           0.00           0.00           0.00           0.00          27.88          28.49
         102.70          39.27          20.88           0.00           0.00           0.00           0.00           0.00          29.51          29.28
         102.80          37.84          15.29           0.00           0.00           0.00           0.00           0.00          27.96          28.33
         102.90          38.90          -1.34           0.00           0.00           0.00           0.00           0.00          29.52          28.45
         103.00          40.13          22.59           0.00           0.00           0.00           0.00           0.00          30.60          29.20
         103.10          38.90          27.01           0.00           0.00           0.00           0.00           0.00          30.46          29.13
         103.20          37.84           7.83           0.00           0.00           0.00          13.95           0.00          27.66          28.69
         103.30          38.20          14.24           0.00           0.00           0.00          15.39           0.00          27.68          28.13
         103.40          39.51          24.15           0.00           0.00           0.00          15.95           0.00          26.44          29.36
         103.50          38.31          18.64           0.00           0.00           0.00          15.99           0.00          28.12          28.64
         103.60          36.44          28.13           0.00           0.00           0.00          16.26           0.00          31.59          29.51
         103.70          37.68          23.20           0.00           0.00           0.00          16.77           0.00          27.59          29.49
         103.80          36.54          34.82           0.00           0.00           0.00          17.96           0.00          26.85          31.21
         103.90          36.96          38.17           0.00           0.00           0.00          16.51           0.00          30.90          31.88
         104.00          40.07          42.02           0.00           0.00           0.00          16.24           0.00          33.80          31.62
         104.10          38.91          21.15           0.00           0.00           0.00          16.83           0.00          31.66          31.45
         104.20          39.13          11.35           0.00           0.00           0.00          17.33           0.00          32.80          30.94
         104.30          38.77           7.05           0.00           0.00           0.00          17.56           0.00          33.44          31.36
         104.40          38.09          15.22           0.00           0.00           0.00          17.72           0.00          29.98          29.44
         104.50          36.81          24.37           0.00           0.00           0.00          17.84           0.00          29.89          29.81
         104.60          37.81           2.42           0.00           0.00           0.00          19.09           0.00          28.66          30.38
         104.70          37.63          -3.52           0.00           0.00           0.00          19.57           0.00          26.86          30.25
         104.80          37.96           4.75           0.00           0.00           0.00          20.25           0.00          28.88          30.78
         104.90          37.61          10.64           0.00           0.00           0.00          20.68           0.00          29.22          30.16
         105.00          38.20           8.71           0.00           0.00           0.00          21.36           0.00          27.84          29.68
         105.10          37.99          22.41           0.00           0.00           0.00          21.24           0.00          30.21          28.23
         105.20          37.00          11.68           0.00           0.00           0.00          21.97           0.00          30.73          28.86
         105.30          37.93          -0.21           0.00           0.00           0.00          22.27           0.00          27.55          29.04
         105.40          40.10          20.28           0.00           0.00           0.00          22.67           0.00          24.86          30.61
         105.50          39.08          41.17           0.00           0.00           0.00          23.44           0.00          26.71          29.39
         105.60          38.05          28.23           0.00           0.00           0.00          23.62           0.00          29.14          28.95
         105.70          40.35          25.38           0.00           0.00           0.00          24.35           0.00          28.91          30.72
         105.80          39.69          43.04           0.00           0.00           0.00          24.40           0.00          28.90          29.13
         105.90          39.32          44.00           0.00           0.00           0.00          24.80           0.00          27.47          27.01
         106.00          38.26          41.66           0.00           0.00           0.00          25.09           0.00          27.39          27.72
         106.10          35.98          35.16           0.00           0.00           0.00          25.90           0.00          31.37          27.70
         106.20          33.91          21.06           0.00           0.00           0.00          25.99           0.00          27.80          28.38
         106.30          36.73          30.24           0.00           0.00           0.00          26.20           0.00          26.54          29.40
         106.40          38.93          43.00           0.00           0.00           0.00          26.33           0.00          26.83          29.66
         106.50          38.06          44.11           0.00           0.00           0.00          26.35           0.00          29.08          29.85
         106.60          38.60          32.65           0.00           0.00           0.00          26.46           0.00          27.97          26.88
         106.70          36.97          24.07           0.00           0.00           0.00          26.28           0.00          25.23          27.38
         106.80          37.03           3.21           0.00           0.00           0.00          26.73           0.00          27.14          27.54
         106.90          37.36           4.05           0.00           0.00           0.00          27.17           0.00          27.95          28.28
         107.00          37.50          17.00           0.00           0.00           0.00          27.39           0.00          26.34          28.49
         107.10          36.84          13.60           0.00           0.00           0.00          27.48           0.00          28.84          26.96
         107.20          36.28           2.40           0.00           0.00           0.00          27.82           0.00          29.59          28.77
         107.30          37.05          16.96           0.00           0.00           0.00          27.79           0.00          31.08          27.48
         107.40          37.62          47.90           0.00           0.00           0.00          27.93           0.00          28.05          26.40
         107.50          37.39          39.80           0.00           0.00           0.00          27.83           0.00          24.16          29.07
         107.60          36.26          21.27           0.00           0.00           0.00          27.96           0.00          23.60          29.28
         107.70          36.68          22.79           0.00           0.00           0.00          28.15           0.00          21.96          28.98
         107.80          37.20          41.24           0.00           0.00           0.00          28.01           0.00          20.30          28.90
         107.90          35.61          21.36           0.00           0.00           0.00          28.25           0.00          21.92          28.53
         108.00          36.83          25.54           0.00           0.00           0.00          28.39           0.00          23.74          28.70
         108.10          38.09          14.19           0.00           0.00           0.00          28.52           0.00          26.47          28.11
         108.20          37.97          32.60           0.00           0.00           0.00          28.67           0.00          24.12          28.12
         108.30          37.50          38.71           0.00           0.00           0.00          28.49           0.00          25.06          27.31
         108.40          42.59          22.61           0.00           0.00           0.00          28.62           0.00          26.53          27.02
         108.50          39.31          38.69           0.00           0.00           0.00          28.59           0.00          25.70          26.91
         108.60          41.08          42.52           0.00           0.00           0.00          28.42           0.00          26.26          26.63
         108.70          39.46          37.58           0.00           0.00           0.00          28.39           0.00          26.87          26.34
         108.80          38.32          28.25           0.00           0.00           0.00          28.34           0.00          27.99          26.90
         108.90          38.10          22.01           0.00           0.00           0.00          28.27           0.00          28.53          26.51
         109.00          38.09          23.07           0.00           0.00           0.00          28.29           0.00          26.22          27.06
         109.10          38.12          41.88           0.00           0.00           0.00          28.07           0.00          26.34          26.74
         109.20          37.58          23.09           0.00           0.00           0.00          27.87           0.00          28.81          27.72
         109.30          39.44          23.26           0.00           0.00           0.00          27.47           0.00          26.67          26.49
         109.40          37.77          33.70           0.00           0.00           0.00          27.15           0.00          25.89          26.05
         109.50          37.86          22.96           0.00           0.00           0.00          27.20           0.00          23.65          26.85
         109.60          38.39          15.24           0.00           0.00           0.00          27.30           0.00          23.23          27.43
         109.70          39.14          -0.98           0.00           0.00           0.00          27.32           0.00          28.55          29.05
         109.80          37.09          38.23           0.00           0.00           0.00          27.27           0.00          30.24          28.56
         109.90          38.18          43.48           0.00           0.00           0.00           0.00           0.00          27.59          27.44
         110.00          39.02          33.02           0.00           0.00           0.00           0.00           0.00          24.59          26.66
         110.10          36.76          20.34           0.00           0.00           0.00           0.00           0.00          24.11          25.49
         110.20          35.29          51.79           0.00           0.00           0.00           0.00           0.00          24.72          26.85
         110.30          37.24          78.43           0.00           0.00           0.00           0.00           0.00          24.82          27.38
         110.40          38.20          91.07           0.00           0.00           0.00           0.00           0.00          22.80          27.69
         110.50          38.12          58.55           0.00           0.00           0.00           0.00           0.00          24.91          26.55
         110.60          39.01          34.65           0.00           0.00           0.00           0.00           0.00          28.04          26.97
         110.70          38.09          25.12           0.00           0.00           0.00           0.00           0.00          27.27          26.32
         110.80          36.20          57.28           0.00           0.00           0.00           0.00           0.00          27.05          26.21
         110.90          36.65          50.67           0.00           0.00           0.00           0.00           0.00          27.57          25.25
         111.00          39.00          53.70           0.00           0.00           0.00           0.00           0.00          28.67          25.98
         111.10          38.99          25.90           0.00           0.00           0.00           0.00           0.00          27.09          26.96
         111.20          36.87          30.37           0.00           0.00           0.00           0.00           0.00          25.68          25.60
         111.30          37.83          31.82           0.00           0.00           0.00           0.00           0.00          27.98          26.22
         111.40          38.05          66.83           0.00           0.00           0.00           0.00           0.00          26.50          26.66
         111.50          37.77          44.63           0.00           0.00           0.00           0.00           0.00          22.59          26.36
